
  ZVR, 2.05

  stimulus-start        ; stimulus-stop       ; stimulus-unit       ; nof-points; parameter-type; impedance-ohm
  9.00000000000E+03     ; 1.00000000000E+08   ; Hz                  ; 2001      ; S11           ; 50        

  conversion            ; time-domain         ; data-format         ; param-unit; smoothing     ; trace-math
  S                     ; none                ; RI                  ; none      ; none          ; none

  sweep-mode-type       ; notlinear-meas-mode 
  FUNDAMENTAL           ; none                


  freq              ;  reS11        ; imS11         
   3.57284863903E+04;  0.996469     ;-0.0874671    
   3.58952925139E+04;  0.995394     ;-0.0888541    
   3.60628774078E+04;  0.995246     ;-0.0905684    
   3.62312447078E+04;  0.995309     ;-0.0922309    
   3.64003980667E+04;  0.995934     ;-0.0937496    
   3.65703411545E+04;  0.995881     ;-0.0955814    
   3.67410776581E+04;  0.995613     ;-0.0971538    
   3.69126112819E+04;  0.995618     ;-0.0989188    
   3.70849457472E+04;  0.995217     ;-0.100573     
   3.72580847931E+04;  0.994272     ;-0.102011     
   3.74320321758E+04;  0.994425     ;-0.103601     
   3.76067916693E+04;  0.994068     ;-0.10525      
   3.77823670651E+04;  0.994789     ;-0.107047     
   3.79587621724E+04;  0.994476     ;-0.108747     
   3.81359808182E+04;  0.994649     ;-0.110558     
   3.83140268474E+04;  0.994259     ;-0.11208      
   3.84929041228E+04;  0.994223     ;-0.113768     
   3.86726165251E+04;  0.993922     ;-0.115441     
   3.88531679535E+04;  0.993891     ;-0.117095     
   3.90345623251E+04;  0.993335     ;-0.118647     
   3.92168035753E+04;  0.993244     ;-0.120378     
   3.93998956580E+04;  0.993138     ;-0.122237     
   3.95838425455E+04;  0.992886     ;-0.123628     
   3.97686482285E+04;  0.992018     ;-0.125235     
   3.99543167167E+04;  0.991519     ;-0.126825     
   4.01408520381E+04;  0.991428     ;-0.128488     
   4.03282582398E+04;  0.992099     ;-0.130465     
   4.05165393876E+04;  0.991977     ;-0.132249     
   4.07056995665E+04;  0.991868     ;-0.134016     
   4.08957428804E+04;  0.991495     ;-0.135425     
   4.10866734523E+04;  0.991253     ;-0.136938     
   4.12784954247E+04;  0.990064     ;-0.138753     
   4.14712129592E+04;  0.990737     ;-0.140748     
   4.16648302370E+04;  0.990607     ;-0.142355     
   4.18593514587E+04;  0.990118     ;-0.144057     
   4.20547808446E+04;  0.990089     ;-0.145803     
   4.22511226346E+04;  0.989731     ;-0.14741      
   4.24483810885E+04;  0.98962      ;-0.149161     
   4.26465604859E+04;  0.988372     ;-0.150647     
   4.28456651264E+04;  0.988155     ;-0.152554     
   4.30456993298E+04;  0.988602     ;-0.154327     
   4.32466674358E+04;  0.988363     ;-0.156015     
   4.34485738047E+04;  0.988162     ;-0.15774      
   4.36514228170E+04;  0.988104     ;-0.159387     
   4.38552188734E+04;  0.987618     ;-0.161175     
   4.40599663956E+04;  0.987281     ;-0.162922     
   4.42656698256E+04;  0.987109     ;-0.164849     
   4.44723336264E+04;  0.986824     ;-0.166304     
   4.46799622815E+04;  0.986335     ;-0.168122     
   4.48885602957E+04;  0.986089     ;-0.169837     
   4.50981321946E+04;  0.985943     ;-0.171645     
   4.53086825250E+04;  0.985479     ;-0.173345     
   4.55202158548E+04;  0.985165     ;-0.17512      
   4.57327367735E+04;  0.984192     ;-0.176924     
   4.59462498919E+04;  0.98355      ;-0.178365     
   4.61607598421E+04;  0.984046     ;-0.180098     
   4.63762712782E+04;  0.983869     ;-0.181994     
   4.65927888758E+04;  0.983452     ;-0.183911     
   4.68103173324E+04;  0.983319     ;-0.18563      
   4.70288613674E+04;  0.982925     ;-0.187426     
   4.72484257222E+04;  0.982739     ;-0.189221     
   4.74690151604E+04;  0.982202     ;-0.191094     
   4.76906344678E+04;  0.981716     ;-0.192664     
   4.79132884527E+04;  0.981364     ;-0.194631     
   4.81369819455E+04;  0.981121     ;-0.196531     
   4.83617197996E+04;  0.980562     ;-0.19805      
   4.85875068907E+04;  0.980187     ;-0.199751     
   4.88143481173E+04;  0.979821     ;-0.202052     
   4.90422484011E+04;  0.978523     ;-0.203325     
   4.92712126863E+04;  0.978402     ;-0.205349     
   4.95012459405E+04;  0.97869      ;-0.207195     
   4.97323531545E+04;  0.978519     ;-0.208975     
   4.99645393422E+04;  0.977869     ;-0.210888     
   5.01978095410E+04;  0.97754      ;-0.212812     
   5.04321688120E+04;  0.977222     ;-0.214209     
   5.06676222396E+04;  0.976623     ;-0.216202     
   5.09041749322E+04;  0.975927     ;-0.217673     
   5.11418320219E+04;  0.975865     ;-0.219728     
   5.13805986649E+04;  0.975576     ;-0.222446     
   5.16204800412E+04;  0.974639     ;-0.223096     
   5.18614813554E+04;  0.974416     ;-0.22596      
   5.21036078361E+04;  0.974344     ;-0.227176     
   5.23468647363E+04;  0.973975     ;-0.228796     
   5.25912573337E+04;  0.973044     ;-0.230809     
   5.28367909305E+04;  0.9727       ;-0.232958     
   5.30834708537E+04;  0.972591     ;-0.23489      
   5.33313024551E+04;  0.970843     ;-0.236022     
   5.35802911117E+04;  0.971533     ;-0.238393     
   5.38304422254E+04;  0.970636     ;-0.239992     
   5.40817612234E+04;  0.970035     ;-0.242065     
   5.43342535582E+04;  0.969316     ;-0.243719     
   5.45879247078E+04;  0.968545     ;-0.245605     
   5.48427801757E+04;  0.968769     ;-0.247654     
   5.50988254911E+04;  0.967472     ;-0.249165     
   5.53560662092E+04;  0.967482     ;-0.251767     
   5.56145079109E+04;  0.967196     ;-0.253418     
   5.58741562033E+04;  0.966621     ;-0.255425     
   5.61350167196E+04;  0.966301     ;-0.256716     
   5.63970951193E+04;  0.965078     ;-0.259008     
   5.66603970884E+04;  0.965104     ;-0.261094     
   5.69249283393E+04;  0.964647     ;-0.263068     
   5.71906946113E+04;  0.96432      ;-0.264852     
   5.74577016703E+04;  0.963415     ;-0.266694     
   5.77259553092E+04;  0.962727     ;-0.268602     
   5.79954613480E+04;  0.962454     ;-0.270421     
   5.82662256336E+04;  0.9611       ;-0.272099     
   5.85382540405E+04;  0.960516     ;-0.27442      
