
  ZVR, 2.05

  stimulus-start        ; stimulus-stop       ; stimulus-unit       ; nof-points; parameter-type; impedance-ohm
  9.00000000000E+03     ; 1.00000000000E+08   ; Hz                  ; 2001      ; S11           ; 50        

  conversion            ; time-domain         ; data-format         ; param-unit; smoothing     ; trace-math
  S                     ; none                ; RI                  ; none      ; none          ; none

  sweep-mode-type       ; notlinear-meas-mode 
  FUNDAMENTAL           ; none                


  freq              ;  reS11        ; imS11         
   3.13598526333E+04; -0.989631     ; 0.00371807   
   3.15062628506E+04; -0.989674     ; 0.00380547   
   3.16533566154E+04; -0.988846     ; 0.00417528   
   3.18011371191E+04; -0.98882      ; 0.00425608   
   3.19496075679E+04; -0.988868     ; 0.00432576   
   3.20987711829E+04; -0.989556     ; 0.00416005   
   3.22486312004E+04; -0.98953      ; 0.00426315   
   3.23991908715E+04; -0.989664     ; 0.00424267   
   3.25504534629E+04; -0.988924     ; 0.00473091   
   3.27024222562E+04; -0.988838     ; 0.00484414   
   3.28551005485E+04; -0.989726     ; 0.00463644   
   3.30084916523E+04; -0.989807     ; 0.00461221   
   3.31625988954E+04; -0.989711     ; 0.00481125   
   3.33174256213E+04; -0.989729     ; 0.00476892   
   3.34729751891E+04; -0.989764     ; 0.00496929   
   3.36292509735E+04; -0.988928     ; 0.00519272   
   3.37862563651E+04; -0.989063     ; 0.00549365   
   3.39439947700E+04; -0.989094     ; 0.00506698   
   3.41024696107E+04; -0.989655     ; 0.00523379   
   3.42616843252E+04; -0.989847     ; 0.00528233   
   3.44216423679E+04; -0.989798     ; 0.00539348   
   3.45823472091E+04; -0.989968     ; 0.00551065   
   3.47438023354E+04; -0.989683     ; 0.00557285   
   3.49060112497E+04; -0.989774     ; 0.00562849   
   3.50689774712E+04; -0.98896      ; 0.00582184   
   3.52327045355E+04; -0.989144     ; 0.00596587   
   3.53971959949E+04; -0.989023     ; 0.00606098   
   3.55624554180E+04; -0.989067     ; 0.00615544   
   3.57284863903E+04; -0.989177     ; 0.00605684   
   3.58952925139E+04; -0.98956      ; 0.00618752   
   3.60628774078E+04; -0.989881     ; 0.00612194   
   3.62312447078E+04; -0.989986     ; 0.00638871   
   3.64003980667E+04; -0.989292     ; 0.00648372   
   3.65703411545E+04; -0.989922     ; 0.00654652   
   3.67410776581E+04; -0.990181     ; 0.00657777   
   3.69126112819E+04; -0.990177     ; 0.00649476   
   3.70849457472E+04; -0.990022     ; 0.00650268   
   3.72580847931E+04; -0.989866     ; 0.00666094   
   3.74320321758E+04; -0.989897     ; 0.00684418   
   3.76067916693E+04; -0.99008      ; 0.00678102   
   3.77823670651E+04; -0.990003     ; 0.00707087   
   3.79587621724E+04; -0.989991     ; 0.00700601   
   3.81359808182E+04; -0.990098     ; 0.00705958   
   3.83140268474E+04; -0.989971     ; 0.00703816   
   3.84929041228E+04; -0.990013     ; 0.00727287   
   3.86726165251E+04; -0.989823     ; 0.00745257   
   3.88531679535E+04; -0.989666     ; 0.00761346   
   3.90345623251E+04; -0.990116     ; 0.00744512   
   3.92168035753E+04; -0.990118     ; 0.0076534    
   3.93998956580E+04; -0.990214     ; 0.00770023   
   3.95838425455E+04; -0.989949     ; 0.00784837   
   3.97686482285E+04; -0.989989     ; 0.00790753   
   3.99543167167E+04; -0.989952     ; 0.00800253   
   4.01408520381E+04; -0.99017      ; 0.00788532   
   4.03282582398E+04; -0.99008      ; 0.00805331   
   4.05165393876E+04; -0.990083     ; 0.0079207    
   4.07056995665E+04; -0.990066     ; 0.0082666    
   4.08957428804E+04; -0.990241     ; 0.00842617   
   4.10866734523E+04; -0.990019     ; 0.00843258   
   4.12784954247E+04; -0.990125     ; 0.00864105   
   4.14712129592E+04; -0.989494     ; 0.00844087   
   4.16648302370E+04; -0.989579     ; 0.00877566   
   4.18593514587E+04; -0.989308     ; 0.0087443    
   4.20547808446E+04; -0.989337     ; 0.0088944    
   4.22511226346E+04; -0.989309     ; 0.0088943    
   4.24483810885E+04; -0.989327     ; 0.0091658    
   4.26465604859E+04; -0.98941      ; 0.00919481   
   4.28456651264E+04; -0.989375     ; 0.00925678   
   4.30456993298E+04; -0.98928      ; 0.00935985   
   4.32466674358E+04; -0.989159     ; 0.0095316    
   4.34485738047E+04; -0.989363     ; 0.00936938   
   4.36514228170E+04; -0.989362     ; 0.00967996   
   4.38552188734E+04; -0.98952      ; 0.00963996   
   4.40599663956E+04; -0.98935      ; 0.00978892   
   4.42656698256E+04; -0.98944      ; 0.00974697   
   4.44723336264E+04; -0.989974     ; 0.00964714   
   4.46799622815E+04; -0.989984     ; 0.009893     
   4.48885602957E+04; -0.989908     ; 0.00996414   
   4.50981321946E+04; -0.989657     ; 0.0101004    
   4.53086825250E+04; -0.989302     ; 0.00992412   
   4.55202158548E+04; -0.989492     ; 0.0102014    
   4.57327367735E+04; -0.989339     ; 0.0103231    
   4.59462498919E+04; -0.989405     ; 0.0104071    
   4.61607598421E+04; -0.989227     ; 0.0105795    
   4.63762712782E+04; -0.989227     ; 0.0107013    
   4.65927888758E+04; -0.989525     ; 0.0106128    
   4.68103173324E+04; -0.989429     ; 0.0108871    
   4.70288613674E+04; -0.989505     ; 0.0109488    
   4.72484257222E+04; -0.989219     ; 0.0108295    
   4.74690151604E+04; -0.98946      ; 0.0111777    
   4.76906344678E+04; -0.989248     ; 0.0112593    
   4.79132884527E+04; -0.989588     ; 0.0112501    
   4.81369819455E+04; -0.989492     ; 0.0113687    
   4.83617197996E+04; -0.989217     ; 0.0109546    
